Anno evento;Residenza;Genere;Età decesso;Gruppi cause morte;Cause morte;Cause morte violenta;Tipologia morte violenta;Numerosità
2009;Fuori Milano;Maschi;70;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;1
2009;Fuori Milano;Maschi;70;Malattie del sistema circolatorio;Altre malattie del cuore;;;8
2009;Fuori Milano;Maschi;70;Malattie del sistema circolatorio;Trombosi cerebrale ed embolia;;;2
2009;Fuori Milano;Maschi;70;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;2
2009;Fuori Milano;Maschi;70;Malattie del sistema respiratorio;Polmonite;;;1
2009;Fuori Milano;Maschi;70;Malattie dell'apparato digerente;Cirrosi fegato;;;2
2009;Fuori Milano;Maschi;70;Malattie dell'apparato digerente;Altre malattie dell'apparato digerente;;;1
2009;Fuori Milano;Maschi;71;Tumori;Tumori maligni cavità boccale e faringe;;;2
2009;Fuori Milano;Maschi;71;Tumori;Tumori maligni dell'intestino;;;2
2009;Fuori Milano;Maschi;71;Tumori;Altri tumori maligni dell'apparato digerente;;;4
2009;Fuori Milano;Maschi;71;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;10
2009;Fuori Milano;Maschi;71;Tumori;Altri tumori maligni dell'apparato respiratorio;;;1
2009;Fuori Milano;Maschi;71;Tumori;Tumori maligni dell'apparato urinario;;;4
2009;Fuori Milano;Maschi;71;Tumori;Tumori maligni dell'encefalo;;;2
2009;Fuori Milano;Maschi;71;Tumori;Leucemie;;;1
2009;Fuori Milano;Maschi;71;Tumori;Altri tumori maligni dei tessuti linfatici;;;1
2009;Fuori Milano;Maschi;71;Tumori;Altre localizzazioni di tumori maligni;;;2
2009;Fuori Milano;Maschi;71;Malattie endocrine, nutrizionali e metaboliche;Diabete mellito;;;1
2009;Fuori Milano;Maschi;71;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;2
2009;Fuori Milano;Maschi;71;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;2
2009;Fuori Milano;Maschi;71;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;1
2009;Fuori Milano;Maschi;71;Malattie del sistema circolatorio;Altre malattie del cuore;;;8
2009;Fuori Milano;Maschi;71;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;2
2009;Fuori Milano;Maschi;71;Malattie del sistema respiratorio;Bronchite;;;1
2009;Fuori Milano;Maschi;71;Malattie dell'apparato digerente;Cirrosi fegato;;;1
2009;Fuori Milano;Maschi;71;Malattie dell'apparato digerente;Altre malattie dell'apparato digerente;;;1
2009;Fuori Milano;Maschi;71;Malattie della cute e del tessuto sottocutaneo;Malattie della pelle e tessuti sottocutanei;;;1
2009;Fuori Milano;Maschi;71;Malattie dell'apparato genitourinario;Insufficienza renale;;;1
2009;Fuori Milano;Maschi;71;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Senilità;;;1
2009;Fuori Milano;Maschi;71;Traumatismi, avvelenamenti e alcune altre conseguenze di cause esterne;Traumatismi, avvelenamenti e altre cause esterne;;;1
2009;Fuori Milano;Maschi;71;Cause esterne di morbosità e mortalità;Altre cause esterne di traumatismo accidentale;Altre cause esterne di traumatismo accidentale;Accidentale;1
2009;Fuori Milano;Maschi;72;Malattie infettive e parassitarie;Altre malattie batteriche;;;1
2009;Fuori Milano;Maschi;72;Malattie infettive e parassitarie;Epatite virale;;;1
2009;Fuori Milano;Maschi;72;Tumori;Tumori maligni cavità boccale e faringe;;;1
2009;Fuori Milano;Maschi;72;Tumori;Tumori maligni dello stomaco;;;3
2009;Fuori Milano;Maschi;72;Tumori;Tumori maligni dell'intestino;;;2
2009;Fuori Milano;Maschi;72;Tumori;Tumori maligni del fegato e vie biliari;;;2
2009;Fuori Milano;Maschi;72;Tumori;Altri tumori maligni dell'apparato digerente;;;3
2009;Fuori Milano;Maschi;72;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;5
2009;Fuori Milano;Maschi;72;Tumori;Tumori maligni della prostata;;;1
2009;Fuori Milano;Maschi;72;Tumori;Tumori maligni dell'apparato urinario;;;3
2009;Fuori Milano;Maschi;72;Tumori;Leucemie;;;6
2009;Fuori Milano;Maschi;72;Tumori;Altri tumori maligni dei tessuti linfatici;;;3
2009;Fuori Milano;Maschi;72;Tumori;Altre localizzazioni di tumori maligni;;;1
2009;Fuori Milano;Maschi;72;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;2
2009;Fuori Milano;Maschi;72;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;2
2009;Fuori Milano;Maschi;72;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;3
2009;Fuori Milano;Maschi;72;Malattie del sistema circolatorio;Altre malattie del cuore;;;3
2009;Fuori Milano;Maschi;72;Malattie del sistema circolatorio;Emorragia cerebrale;;;1
2009;Fuori Milano;Maschi;72;Malattie del sistema circolatorio;Trombosi cerebrale ed embolia;;;1
2009;Fuori Milano;Maschi;72;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;1
2009;Fuori Milano;Maschi;72;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;2
2009;Fuori Milano;Maschi;72;Malattie del sistema respiratorio;Polmonite;;;1
2009;Fuori Milano;Maschi;72;Malattie del sistema respiratorio;Bronchite;;;2
2009;Fuori Milano;Maschi;72;Malattie dell'apparato digerente;Cirrosi fegato;;;1
2009;Fuori Milano;Maschi;72;Malattie dell'apparato digerente;Altre malattie dell'apparato digerente;;;1
2009;Fuori Milano;Maschi;72;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Sintomi, segni e risultati anormali di esami;;;1
2009;Fuori Milano;Maschi;72;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Senilità;;;2
2009;Fuori Milano;Maschi;73;Tumori;Tumori maligni dello stomaco;;;1
2009;Fuori Milano;Maschi;73;Tumori;Tumori maligni dell'intestino;;;3
2009;Fuori Milano;Maschi;73;Tumori;Tumori maligni del fegato e vie biliari;;;2
2009;Fuori Milano;Maschi;73;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;8
2009;Fuori Milano;Maschi;73;Tumori;Altri tumori maligni dell'apparato respiratorio;;;1
2009;Fuori Milano;Maschi;73;Tumori;Melanoma ed altri tumori maligni della cute;;;1
2009;Fuori Milano;Maschi;73;Tumori;Tumori maligni della prostata;;;2
2009;Fuori Milano;Maschi;73;Tumori;Tumori maligni dell'apparato urinario;;;2
2009;Fuori Milano;Maschi;73;Tumori;Leucemie;;;1
2009;Fuori Milano;Maschi;73;Malattie endocrine, nutrizionali e metaboliche;Diabete mellito;;;1
2009;Fuori Milano;Maschi;73;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;1
2009;Fuori Milano;Maschi;73;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;3
2009;Fuori Milano;Maschi;73;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;2
2009;Fuori Milano;Maschi;73;Malattie del sistema circolatorio;Altre malattie del cuore;;;7
2009;Fuori Milano;Maschi;73;Malattie del sistema circolatorio;Emorragia cerebrale;;;2
2009;Fuori Milano;Maschi;73;Malattie del sistema circolatorio;Trombosi cerebrale ed embolia;;;1
2009;Fuori Milano;Maschi;73;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;2
2009;Fuori Milano;Maschi;73;Malattie del sistema respiratorio;Polmonite;;;4
2009;Fuori Milano;Maschi;73;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;1
2009;Fuori Milano;Maschi;73;Malattie dell'apparato genitourinario;Insufficienza renale;;;1
2009;Fuori Milano;Maschi;73;Malattie dell'apparato genitourinario;Altre malattie apparato urinario;;;1
2009;Fuori Milano;Maschi;73;Traumatismi, avvelenamenti e alcune altre conseguenze di cause esterne;Traumatismi, avvelenamenti e altre cause esterne;;;2
2009;Fuori Milano;Maschi;73;Cause esterne di morbosità e mortalità;Altre cause esterne di traumatismo accidentale;Altre cause esterne di traumatismo accidentale;Accidentale;1
2009;Fuori Milano;Maschi;74;Tumori;Tumori maligni cavità boccale e faringe;;;1
2009;Fuori Milano;Maschi;74;Tumori;Tumori maligni dello stomaco;;;4
2009;Fuori Milano;Maschi;74;Tumori;Tumori maligni dell'intestino;;;3
2009;Fuori Milano;Maschi;74;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2009;Fuori Milano;Maschi;74;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;8
2009;Fuori Milano;Maschi;74;Tumori;Tumori maligni della prostata;;;4
2009;Fuori Milano;Maschi;74;Tumori;Tumori maligni dell'apparato urinario;;;2
2009;Fuori Milano;Maschi;74;Tumori;Leucemie;;;1
2009;Fuori Milano;Maschi;74;Tumori;Altri tumori maligni dei tessuti linfatici;;;3
2009;Fuori Milano;Maschi;74;Tumori;Altre localizzazioni di tumori maligni;;;2
2009;Fuori Milano;Maschi;74;Malattie del sangue, degli organi ematopoietici e alcuni disturbi immunitari;Anemie;;;1
2009;Fuori Milano;Maschi;74;Malattie endocrine, nutrizionali e metaboliche;Disturbi metabolici;;;1
2009;Fuori Milano;Maschi;74;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;1
2009;Fuori Milano;Maschi;74;Malattie del sistema circolatorio;Ipertensione;;;1
2009;Fuori Milano;Maschi;74;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;4
2009;Fuori Milano;Maschi;74;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;2
2009;Fuori Milano;Maschi;74;Malattie del sistema circolatorio;Altre malattie del cuore;;;5
2009;Fuori Milano;Maschi;74;Malattie del sistema circolatorio;Emorragia cerebrale;;;2
2009;Fuori Milano;Maschi;74;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;2
2009;Fuori Milano;Maschi;74;Malattie del sistema circolatorio;Arteriosclerosi generalizzata;;;1
2009;Fuori Milano;Maschi;74;Malattie del sistema respiratorio;Bronchite;;;2
2009;Fuori Milano;Maschi;74;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;1
2009;Fuori Milano;Maschi;74;Malattie dell'apparato digerente;Cirrosi fegato;;;1
2009;Fuori Milano;Maschi;75;Tumori;Tumori maligni cavità boccale e faringe;;;1
2009;Fuori Milano;Maschi;75;Tumori;Tumori maligni dell'intestino;;;3
2009;Fuori Milano;Maschi;75;Tumori;Tumori maligni del fegato e vie biliari;;;1
2009;Fuori Milano;Maschi;75;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2009;Fuori Milano;Maschi;75;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;2
2009;Fuori Milano;Maschi;75;Tumori;Tumori maligni della prostata;;;2
2009;Fuori Milano;Maschi;75;Tumori;Tumori maligni dell'apparato urinario;;;2
2009;Fuori Milano;Maschi;75;Tumori;Tumori maligni dell'encefalo;;;1
2009;Fuori Milano;Maschi;75;Tumori;Leucemie;;;2
2009;Fuori Milano;Maschi;75;Tumori;Altri tumori maligni dei tessuti linfatici;;;1
2009;Fuori Milano;Maschi;75;Tumori;Altre localizzazioni di tumori maligni;;;3
2009;Fuori Milano;Maschi;75;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;3
2009;Fuori Milano;Maschi;75;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;2
2009;Fuori Milano;Maschi;75;Malattie del sistema circolatorio;Altre malattie del cuore;;;5
2009;Fuori Milano;Maschi;75;Malattie del sistema circolatorio;Emorragia cerebrale;;;2
2009;Fuori Milano;Maschi;75;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;2
2009;Fuori Milano;Maschi;75;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;2
2009;Fuori Milano;Maschi;75;Malattie del sistema respiratorio;Polmonite;;;2
2009;Fuori Milano;Maschi;75;Malattie del sistema respiratorio;Bronchite;;;1
2009;Fuori Milano;Maschi;75;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;1
2009;Fuori Milano;Maschi;75;Malattie dell'apparato digerente;Cirrosi fegato;;;1
2009;Fuori Milano;Maschi;75;Malattie dell'apparato digerente;Altre malattie dell'apparato digerente;;;2
2009;Fuori Milano;Maschi;75;Cause esterne di morbosità e mortalità;Accidenti da trasporto;Accidenti da trasporto;Accidentale;2
2009;Fuori Milano;Maschi;75;Cause esterne di morbosità e mortalità;Altre cause esterne di traumatismo accidentale;Altre cause esterne di traumatismo accidentale;Accidentale;1
2009;Fuori Milano;Maschi;76;Malattie infettive e parassitarie;Epatite virale;;;1
2009;Fuori Milano;Maschi;76;Tumori;Tumori maligni dello stomaco;;;2
2009;Fuori Milano;Maschi;76;Tumori;Tumori maligni dell'intestino;;;1
2009;Fuori Milano;Maschi;76;Tumori;Tumori maligni del fegato e vie biliari;;;4
2009;Fuori Milano;Maschi;76;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;8
2009;Fuori Milano;Maschi;76;Tumori;Tumori maligni della prostata;;;2
2009;Fuori Milano;Maschi;76;Tumori;Leucemie;;;2
2009;Fuori Milano;Maschi;76;Tumori;Altri tumori maligni dei tessuti linfatici;;;1
2009;Fuori Milano;Maschi;76;Tumori;Altre localizzazioni di tumori maligni;;;2
2009;Fuori Milano;Maschi;76;Malattie endocrine, nutrizionali e metaboliche;Diabete mellito;;;2
2009;Fuori Milano;Maschi;76;Malattie del sistema nervoso;Epilessie;;;1
2009;Fuori Milano;Maschi;76;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;1
2009;Fuori Milano;Maschi;76;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;5
2009;Fuori Milano;Maschi;76;Malattie del sistema circolatorio;Altre malattie del cuore;;;6
2009;Fuori Milano;Maschi;76;Malattie del sistema circolatorio;Emorragia cerebrale;;;3
2009;Fuori Milano;Maschi;76;Malattie del sistema circolatorio;Trombosi cerebrale ed embolia;;;2
2009;Fuori Milano;Maschi;76;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;1
2009;Fuori Milano;Maschi;76;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;2
2009;Fuori Milano;Maschi;76;Malattie del sistema circolatorio;Arteriosclerosi generalizzata;;;1
2009;Fuori Milano;Maschi;76;Malattie del sistema respiratorio;Polmonite;;;1
2009;Fuori Milano;Maschi;76;Malattie del sistema respiratorio;Bronchite;;;3
2009;Fuori Milano;Maschi;76;Malattie dell'apparato digerente;Cirrosi fegato;;;2
2009;Fuori Milano;Maschi;76;Malattie del sistema osteomuscolare e tessuto connettivo;Altre malattie del sistema osteomuscolare e tessuto connettivo;;;1
2009;Fuori Milano;Maschi;76;Malattie dell'apparato genitourinario;Insufficienza renale;;;1
2009;Fuori Milano;Maschi;76;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Sintomi, segni e risultati anormali di esami;;;1
2009;Fuori Milano;Maschi;76;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Senilità;;;1
2009;Fuori Milano;Maschi;76;Cause esterne di morbosità e mortalità;Accidenti da trasporto;Accidenti da trasporto;Accidentale;1
2009;Fuori Milano;Maschi;77;Tumori;Tumori maligni dello stomaco;;;1
2009;Fuori Milano;Maschi;77;Tumori;Tumori maligni dell'intestino;;;1
2009;Fuori Milano;Maschi;77;Tumori;Tumori maligni del fegato e vie biliari;;;1
2009;Fuori Milano;Maschi;77;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;7
2009;Fuori Milano;Maschi;77;Tumori;Tumori maligni dell'apparato urinario;;;1
2009;Fuori Milano;Maschi;77;Tumori;Leucemie;;;1
2009;Fuori Milano;Maschi;77;Tumori;Altri tumori maligni dei tessuti linfatici;;;1
2009;Fuori Milano;Maschi;77;Malattie endocrine, nutrizionali e metaboliche;Diabete mellito;;;1
2009;Fuori Milano;Maschi;77;Malattie del sistema circolatorio;Ipertensione;;;1
2009;Fuori Milano;Maschi;77;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;2
2009;Fuori Milano;Maschi;77;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;3
2009;Fuori Milano;Maschi;77;Malattie del sistema circolatorio;Altre malattie del cuore;;;11
2009;Fuori Milano;Maschi;77;Malattie del sistema circolatorio;Trombosi cerebrale ed embolia;;;2
2009;Fuori Milano;Maschi;77;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;1
2009;Fuori Milano;Maschi;77;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;1
2009;Fuori Milano;Maschi;77;Malattie del sistema circolatorio;Arteriosclerosi generalizzata;;;1
2009;Fuori Milano;Maschi;77;Malattie del sistema respiratorio;Bronchite;;;1
2009;Fuori Milano;Maschi;77;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;2
2009;Fuori Milano;Maschi;77;Malattie dell'apparato digerente;Ernia addominale;;;1
2009;Fuori Milano;Maschi;77;Malattie dell'apparato digerente;Occlusione intestinale;;;1
2009;Fuori Milano;Maschi;77;Malattie dell'apparato digerente;Cirrosi fegato;;;2
2009;Fuori Milano;Maschi;77;Malattie dell'apparato digerente;Altre malattie del fegato;;;1
2009;Fuori Milano;Maschi;77;Malattie dell'apparato digerente;Altre malattie dell'apparato digerente;;;1
2009;Fuori Milano;Maschi;77;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Sintomi, segni e risultati anormali di esami;;;1
2009;Fuori Milano;Maschi;78;Tumori;Tumori maligni dello stomaco;;;1
2009;Fuori Milano;Maschi;78;Tumori;Tumori maligni dell'intestino;;;1
2009;Fuori Milano;Maschi;78;Tumori;Tumori maligni del fegato e vie biliari;;;3
2009;Fuori Milano;Maschi;78;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2009;Fuori Milano;Maschi;78;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;4
2009;Fuori Milano;Maschi;78;Tumori;Tumori maligni della mammella;;;1
2009;Fuori Milano;Maschi;78;Tumori;Tumori maligni della prostata;;;4
2009;Fuori Milano;Maschi;78;Tumori;Tumori maligni dell'apparato urinario;;;1
2009;Fuori Milano;Maschi;78;Tumori;Tumori maligni dell'encefalo;;;1
2009;Fuori Milano;Maschi;78;Tumori;Altri tumori maligni dei tessuti linfatici;;;1
2009;Fuori Milano;Maschi;78;Tumori;Altre localizzazioni di tumori maligni;;;4
2009;Fuori Milano;Maschi;78;Malattie endocrine, nutrizionali e metaboliche;Diabete mellito;;;1
2009;Fuori Milano;Maschi;78;Malattie del sistema circolatorio;Ipertensione;;;1
2009;Fuori Milano;Maschi;78;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;2
2009;Fuori Milano;Maschi;78;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;2
2009;Fuori Milano;Maschi;78;Malattie del sistema circolatorio;Altre malattie del cuore;;;10
2009;Fuori Milano;Maschi;78;Malattie del sistema circolatorio;Emorragia cerebrale;;;2
2009;Fuori Milano;Maschi;78;Malattie del sistema circolatorio;Trombosi cerebrale ed embolia;;;2
2009;Fuori Milano;Maschi;78;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;3
2009;Fuori Milano;Maschi;78;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;1
2009;Fuori Milano;Maschi;78;Malattie del sistema respiratorio;Polmonite;;;1
2009;Fuori Milano;Maschi;78;Malattie del sistema respiratorio;Bronchite;;;2
2009;Fuori Milano;Maschi;78;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;2
2009;Fuori Milano;Maschi;78;Malattie dell'apparato digerente;Cirrosi fegato;;;1
2009;Fuori Milano;Maschi;78;Malattie dell'apparato digerente;Altre malattie dell'apparato digerente;;;2
2009;Fuori Milano;Maschi;78;Malattie dell'apparato genitourinario;Insufficienza renale;;;3
2009;Fuori Milano;Maschi;78;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Sintomi, segni e risultati anormali di esami;;;1
2009;Fuori Milano;Maschi;78;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Morti improvvise da causa sconosciuta;;;1
2009;Fuori Milano;Maschi;79;Tumori;Tumori maligni dello stomaco;;;2
2009;Fuori Milano;Maschi;79;Tumori;Tumori maligni dell'intestino;;;2
2009;Fuori Milano;Maschi;79;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;6
2009;Fuori Milano;Maschi;79;Tumori;Tumori maligni della prostata;;;1
2009;Fuori Milano;Maschi;79;Tumori;Tumori maligni dell'apparato urinario;;;1
2009;Fuori Milano;Maschi;79;Tumori;Leucemie;;;1
2009;Fuori Milano;Maschi;79;Tumori;Altri tumori maligni dei tessuti linfatici;;;4
2009;Fuori Milano;Maschi;79;Tumori;Altre localizzazioni di tumori maligni;;;1
2009;Fuori Milano;Maschi;79;Malattie endocrine, nutrizionali e metaboliche;Diabete mellito;;;1
2009;Fuori Milano;Maschi;79;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;2
2009;Fuori Milano;Maschi;79;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;1
2009;Fuori Milano;Maschi;79;Malattie del sistema circolatorio;Altre malattie del cuore;;;3
2009;Fuori Milano;Maschi;79;Malattie del sistema circolatorio;Emorragia cerebrale;;;1
2009;Fuori Milano;Maschi;79;Malattie del sistema circolatorio;Trombosi cerebrale ed embolia;;;2
2009;Fuori Milano;Maschi;79;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;2
2009;Fuori Milano;Maschi;79;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;1
2009;Fuori Milano;Maschi;79;Malattie del sistema respiratorio;Polmonite;;;3
2009;Fuori Milano;Maschi;79;Malattie del sistema respiratorio;Bronchite;;;2
2009;Fuori Milano;Maschi;79;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;1
2009;Fuori Milano;Maschi;79;Malattie dell'apparato digerente;Cirrosi fegato;;;1
2009;Fuori Milano;Maschi;79;Malattie dell'apparato digerente;Altre malattie del fegato;;;1
2009;Fuori Milano;Maschi;79;Malattie della cute e del tessuto sottocutaneo;Malattie della pelle e tessuti sottocutanei;;;1
2009;Fuori Milano;Maschi;79;Malattie del sistema osteomuscolare e tessuto connettivo;Altre malattie del sistema osteomuscolare e tessuto connettivo;;;1
2009;Fuori Milano;Maschi;79;Malattie dell'apparato genitourinario;Insufficienza renale;;;1
2009;Fuori Milano;Maschi;79;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Senilità;;;1
2009;Fuori Milano;Maschi;79;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Morti improvvise da causa sconosciuta;;;1
2009;Fuori Milano;Maschi;79;Cause esterne di morbosità e mortalità;Altre cause esterne di traumatismo accidentale;Altre cause esterne di traumatismo accidentale;Accidentale;1
2009;Fuori Milano;Maschi;80;Tumori;Tumori maligni cavità boccale e faringe;;;2
2009;Fuori Milano;Maschi;80;Tumori;Tumori maligni dello stomaco;;;1
2009;Fuori Milano;Maschi;80;Tumori;Tumori maligni dell'intestino;;;1
2009;Fuori Milano;Maschi;80;Tumori;Tumori maligni del fegato e vie biliari;;;1
2009;Fuori Milano;Maschi;80;Tumori;Altri tumori maligni dell'apparato digerente;;;1
2009;Fuori Milano;Maschi;80;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;6
2009;Fuori Milano;Maschi;80;Tumori;Melanoma ed altri tumori maligni della cute;;;2
2009;Fuori Milano;Maschi;80;Tumori;Tumori maligni dell'apparato urinario;;;2
2009;Fuori Milano;Maschi;80;Malattie del sangue, degli organi ematopoietici e alcuni disturbi immunitari;Altre malattie del sangue;;;1
2009;Fuori Milano;Maschi;80;Malattie endocrine, nutrizionali e metaboliche;Diabete mellito;;;1
2009;Fuori Milano;Maschi;80;Malattie del sistema nervoso;Altre malattie del sistema nervoso;;;2
2009;Fuori Milano;Maschi;80;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;1
2009;Fuori Milano;Maschi;80;Malattie del sistema circolatorio;Malattie del circolo polmonare;;;1
2009;Fuori Milano;Maschi;80;Malattie del sistema circolatorio;Altre malattie del cuore;;;13
2009;Fuori Milano;Maschi;80;Malattie del sistema circolatorio;Emorragia cerebrale;;;1
2009;Fuori Milano;Maschi;80;Malattie del sistema circolatorio;Trombosi cerebrale ed embolia;;;1
2009;Fuori Milano;Maschi;80;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;2
2009;Fuori Milano;Maschi;80;Malattie del sistema respiratorio;Polmonite;;;3
2009;Fuori Milano;Maschi;80;Malattie del sistema respiratorio;Bronchite;;;1
2009;Fuori Milano;Maschi;80;Malattie del sistema respiratorio;Altre malattie dell'apparato respiratorio;;;1
2009;Fuori Milano;Maschi;80;Malattie dell'apparato digerente;Cirrosi fegato;;;2
2009;Fuori Milano;Maschi;80;Malattie del sistema osteomuscolare e tessuto connettivo;Altre malattie del sistema osteomuscolare e tessuto connettivo;;;1
2009;Fuori Milano;Maschi;80;Malattie dell'apparato genitourinario;Insufficienza renale;;;2
2009;Fuori Milano;Maschi;80;Malattie dell'apparato genitourinario;Altre malattie apparato urinario;;;1
2009;Fuori Milano;Maschi;80;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Senilità;;;1
2009;Fuori Milano;Maschi;81;Tumori;Tumori maligni dell'intestino;;;1
2009;Fuori Milano;Maschi;81;Tumori;Tumori maligni del fegato e vie biliari;;;1
2009;Fuori Milano;Maschi;81;Tumori;Tumori maligni della trachea, bronchi, polmoni;;;1
2009;Fuori Milano;Maschi;81;Tumori;Tumori maligni della prostata;;;1
2009;Fuori Milano;Maschi;81;Tumori;Tumori maligni dell'apparato urinario;;;2
2009;Fuori Milano;Maschi;81;Tumori;Tumori maligni dell'encefalo;;;1
2009;Fuori Milano;Maschi;81;Tumori;Altri tumori maligni dei tessuti linfatici;;;2
2009;Fuori Milano;Maschi;81;Tumori;Altre localizzazioni di tumori maligni;;;2
2009;Fuori Milano;Maschi;81;Malattie endocrine, nutrizionali e metaboliche;Diabete mellito;;;1
2009;Fuori Milano;Maschi;81;Malattie del sistema circolatorio;Cardiopatia ipertensiva;;;1
2009;Fuori Milano;Maschi;81;Malattie del sistema circolatorio;Ipertensione;;;1
2009;Fuori Milano;Maschi;81;Malattie del sistema circolatorio;Infarto miocardico acuto e pregresso;;;2
2009;Fuori Milano;Maschi;81;Malattie del sistema circolatorio;Altre malattie ischemiche del cuore;;;2
2009;Fuori Milano;Maschi;81;Malattie del sistema circolatorio;Altre malattie del cuore;;;8
2009;Fuori Milano;Maschi;81;Malattie del sistema circolatorio;Altri disturbi circolatori dell'encefalo;;;3
2009;Fuori Milano;Maschi;81;Malattie del sistema circolatorio;Altre malattie del sistema circolatorio;;;1
2009;Fuori Milano;Maschi;81;Malattie del sistema respiratorio;Polmonite;;;2
2009;Fuori Milano;Maschi;81;Malattie del sistema respiratorio;Bronchite;;;3
2009;Fuori Milano;Maschi;81;Malattie dell'apparato digerente;Occlusione intestinale;;;1
2009;Fuori Milano;Maschi;81;Malattie dell'apparato genitourinario;Altre malattie apparato urinario;;;1
2009;Fuori Milano;Maschi;81;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Sintomi, segni e risultati anormali di esami;;;1
2009;Fuori Milano;Maschi;81;Sintomi, segni e risultati anormali di esami clinici e di laboratorio;Senilità;;;2
2009;Fuori Milano;Maschi;81;Cause esterne di morbosità e mortalità;Altre cause esterne di traumatismo accidentale;Altre cause esterne di traumatismo accidentale;Accidentale;1
2009;Fuori Milano;Maschi;82;Tumori;Tumori maligni del fegato e vie biliari;;;1
2009;Fuori Milano;Maschi;82;Tumori;Altri tumori maligni dell'apparato digerente;;;1
